f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9
-0.13805792,0.016497416,0.13763914,0.13633074,-0.17095165,0.1413671,-0.004151103,0.10365519,0.12933332,0.020188171
-0.1291987,-0.059248555,0.13734649,0.08620739,-0.12173864,0.16488883,0.07568497,0.11076559,0.14889295,0.06185698
-0.06867602,-0.1517465,0.13818061,0.02728757,0.005251979,0.18236113,0.12460276,0.10419226,0.14609367,0.13816133
-0.10360077,-0.12480486,0.15095231,0.0597379,-0.020547278,0.16647759,0.09342481,0.122349605,0.14765228,0.10653125
-0.1358475,0.0014396493,0.15263553,0.13036822,-0.16596091,0.14745104,-0.012320658,0.09153861,0.14037442,0.02979118
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.12775487,-0.0096099395,0.16087998,0.12564437,-0.14632718,0.17802103,0.007214571,0.09226155,0.13326967,0.03924802
-0.0880068,-0.054955527,0.1805743,0.08940265,-0.09373087,0.16157301,0.06061861,0.105627365,0.1494298,0.06313715
-0.07929651,-0.15017064,0.15288723,0.025873905,0.006877109,0.18186253,0.12264829,0.10753551,0.14741747,0.13880023
-0.12922025,-0.0097099645,0.15557697,0.12405535,-0.15057293,0.15937765,0.013526873,0.11107238,0.14273857,0.038619123
-0.08743987,-0.14355654,0.134784,0.039069165,0.008535243,0.18142448,0.10827279,0.09943332,0.14810586,0.12808152
-0.08916213,-0.13226059,0.14458403,0.043557096,-0.012989573,0.18610424,0.11286533,0.105386496,0.14606927,0.12915893
-0.0901845,-0.14385939,0.14239928,0.04248058,-0.009930335,0.18625264,0.11274214,0.10048567,0.14281927,0.12289031
-0.13484047,-0.0049337777,0.1445178,0.12686755,-0.16230702,0.16204582,-0.0057798848,0.103692725,0.13749549,0.03168126
-0.08036492,-0.14034015,0.14628723,0.036264934,-0.0061611175,0.18017541,0.11487242,0.10177938,0.15437473,0.12898532
-0.07895514,-0.110327214,0.1436552,0.056877844,0.005577633,0.19013093,0.10606959,0.11703517,0.1611452,0.12520273
-0.12432141,-0.0022066114,0.13903996,0.11781491,-0.17088306,0.15615208,7.318573e-05,0.100497045,0.13592501,0.038701076
-0.14551036,0.012257991,0.14176169,0.12921768,-0.16568768,0.14770915,-0.0002898979,0.08195639,0.14352916,0.025641998
-0.10648471,-0.07065782,0.15856124,0.10684217,-0.10786565,0.17654075,0.051239938,0.122554876,0.16889168,0.07263383
-0.13382642,-0.019595562,0.15517215,0.11294896,-0.14724049,0.16045924,0.028899677,0.10634773,0.14922106,0.056347653
-0.13767707,0.0065130815,0.14320621,0.12503868,-0.16677259,0.15588544,-0.0052131265,0.10513979,0.13669239,0.030942151
-0.13392416,0.01439991,0.13655007,0.12983736,-0.1785909,0.15794696,2.8237522e-05,0.10198605,0.13742156,0.034434084
-0.06694272,-0.15401283,0.14477348,0.018987732,0.03253346,0.1781465,0.13506173,0.098190404,0.15196958,0.12943277
-0.14027508,-0.0066562267,0.14653744,0.11837271,-0.16098526,0.16357198,0.0020227183,0.1048203,0.14149632,0.040783092
-0.1376353,0.0015926425,0.1499824,0.1309917,-0.17064562,0.14434384,-0.003727767,0.098754995,0.13609228,0.023289317
-0.15142821,-0.005714172,0.14818607,0.12957604,-0.15539317,0.14892143,-0.004507435,0.093291365,0.13973053,0.026558332
-0.10577934,-0.019001583,0.15898603,0.12898389,-0.17501192,0.16312274,0.009347501,0.09082055,0.14230135,0.05103833
-0.06330348,-0.15239525,0.14027938,0.02332139,0.021104576,0.18415608,0.118729115,0.10268524,0.15539657,0.13078652
-0.054754738,-0.15033382,0.13389316,0.021281036,0.028735666,0.18351671,0.126363,0.10924767,0.14850764,0.1322858
-0.0737368,-0.14364868,0.15304363,0.029174548,0.015407932,0.18845212,0.11201227,0.10271943,0.14746769,0.13162942
-0.14560585,-0.011200406,0.15051515,0.12115384,-0.1706151,0.16838564,-0.0052437196,0.08191633,0.12429039,0.04050808
-0.13112947,-0.013137775,0.15498146,0.12469558,-0.16581945,0.15527472,0.0016933341,0.09809728,0.13879801,0.033719815
-0.14967012,0.009851343,0.13821976,0.1274386,-0.17014655,0.14359264,-0.0012111673,0.08836436,0.13526599,0.028491745
-0.1369808,0.00587124,0.14067622,0.12753542,-0.17212012,0.1516674,0.01785706,0.10320125,0.13754745,0.046833653
-0.14206238,0.0049568284,0.13846526,0.12485955,-0.16557747,0.1540112,-0.008960478,0.09150094,0.13298248,0.03265435
-0.07902845,-0.14622082,0.14618671,0.03647791,0.0043367334,0.18625171,0.11123771,0.1021676,0.15253942,0.12896751
-0.12892507,0.01276023,0.15159748,0.13084179,-0.1669494,0.13866776,-0.003544983,0.10416642,0.12904635,0.0076712114
-0.123038255,-0.02003702,0.16202417,0.11431887,-0.13249628,0.17917804,0.018655552,0.108553894,0.14774966,0.046803284
-0.13137761,-0.00041708752,0.15657827,0.12877513,-0.179702,0.1532474,-0.011216936,0.09519033,0.13682245,0.018208705
-0.09026934,-0.08161409,0.168751,0.10264816,-0.10101429,0.17634174,0.058109567,0.10676574,0.14866413,0.09010492
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.13089652,0.0016407411,0.15672885,0.11100223,-0.16042913,0.1656891,-0.008628952,0.09911015,0.14406058,0.04270963
-0.10437866,-0.12750804,0.16121152,0.05628677,-0.03504115,0.18492164,0.10488674,0.123911425,0.15752034,0.11592216
-0.14035323,0.0037242083,0.14366437,0.1298653,-0.16172938,0.15537749,-0.010997037,0.093482465,0.13184565,0.02560105
-0.15216689,-0.0011440612,0.14452742,0.123703055,-0.16490814,0.15083288,0.015331263,0.10265762,0.13738398,0.04264015
-0.089070894,-0.15287337,0.15910879,0.052661225,-0.043540467,0.18478389,0.10822315,0.1034809,0.12689808,0.13694248
-0.075488135,-0.15170431,0.142102,0.021919139,0.0167406,0.17758293,0.12291584,0.10006503,0.14416035,0.13858843
-0.14671777,-0.019953113,0.15491281,0.12684134,-0.13736817,0.1590913,-0.0032536162,0.09357376,0.13601366,0.028200336
-0.08219576,-0.14238876,0.14486161,0.029315341,0.013342972,0.18157327,0.11666875,0.102798134,0.1512205,0.13465904
-0.13122544,-0.024755755,0.1668061,0.13350068,-0.14335965,0.16339394,0.01827614,0.1051426,0.15208155,0.041439343
-0.059478547,-0.16134484,0.12376129,0.012656962,0.04383192,0.17990474,0.12502594,0.08233079,0.14914434,0.13477911
-0.12892507,0.01276023,0.15159748,0.13084179,-0.1669494,0.13866776,-0.003544983,0.10416642,0.12904635,0.0076712114
-0.13573791,0.010337609,0.145961,0.12597309,-0.17069875,0.15382493,-0.006280889,0.10687428,0.13524725,0.030309869
-0.13788988,0.017975947,0.14049408,0.13136871,-0.17334668,0.15312462,-0.0051668673,0.096899375,0.13186614,0.027397834
-0.06503389,-0.15437701,0.13243006,0.021340001,0.017892646,0.17461061,0.123332955,0.09696072,0.14753386,0.13721003
-0.10664672,-0.08217756,0.14185128,0.060236692,-0.05762112,0.1847437,0.07919779,0.12945564,0.19534846,0.09397885
-0.13409695,-0.0007704639,0.14903826,0.12538199,-0.15835448,0.14805955,-0.007671869,0.09901575,0.13615851,0.016537473
-0.06864936,-0.1344686,0.13474354,0.03150191,-0.008182538,0.17864947,0.12198413,0.10858876,0.14940667,0.13476802
-0.0948555,-0.076521665,0.17935792,0.08885559,-0.09866793,0.1791197,0.05415809,0.11519432,0.15608656,0.08733117
-0.08653133,-0.15624212,0.15760633,0.049604252,-0.038250472,0.18402366,0.11085593,0.102940775,0.12624954,0.13906902
-0.08082204,-0.14144413,0.15705444,0.041480184,-0.0035675813,0.19255522,0.11082812,0.1018684,0.1449003,0.13429846
-0.11889516,-0.028361673,0.14860168,0.11612768,-0.1544935,0.18056636,0.02931689,0.10490416,0.14658679,0.050170675
-0.084991455,-0.13775532,0.14882588,0.032523293,0.0015471204,0.1819705,0.11704006,0.10202624,0.15163489,0.1346836
-0.038987506,-0.1561818,0.13521867,0.007368549,0.031851098,0.18903,0.12667091,0.09841854,0.14073575,0.13349654
-0.14045487,-0.028468039,0.1606184,0.11258544,-0.14128493,0.15624546,0.010238268,0.09491685,0.1551776,0.0339297
-0.068954356,-0.14366029,0.14336267,0.026575437,0.015815228,0.19015259,0.12412306,0.09670315,0.14863944,0.13882512
-0.13122544,-0.024755755,0.1668061,0.13350068,-0.14335965,0.16339394,0.01827614,0.1051426,0.15208155,0.041439343
-0.07683349,-0.11899137,0.16340357,0.060864132,-0.037680134,0.19498074,0.09689776,0.104456775,0.15287358,0.122760735
-0.09302048,-0.121875905,0.14145617,0.054723393,-0.049564973,0.18925487,0.12078636,0.10811581,0.15234876,0.14631426
-0.12153957,-0.004725809,0.13496393,0.12853171,-0.18010306,0.14943503,-0.022281468,0.09545328,0.13324672,0.029185094
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.093015954,-0.076565504,0.1396285,0.088455364,-0.09267591,0.19184735,0.07835122,0.1292882,0.1766084,0.09600401
-0.11579475,-0.038087703,0.17471157,0.12161561,-0.15688327,0.16874564,0.016530594,0.10369926,0.14745341,0.03282436
-0.14443836,-0.00340365,0.15885791,0.12901138,-0.14719495,0.16751243,0.0072481507,0.09350436,0.12834053,0.036580905
-0.128628,0.002362388,0.1475763,0.12657706,-0.17800872,0.15111433,-0.01272323,0.09572565,0.108334266,0.03257596
-0.12906183,0.005886094,0.14488971,0.1254289,-0.16000387,0.159892,0.00951851,0.09897289,0.14371094,0.035285577
-0.13948627,-0.0032229766,0.15842323,0.12965947,-0.16663031,0.15100826,0.0011408252,0.098404504,0.14132088,0.020013573
-0.06112727,-0.14489114,0.14741923,0.0198069,0.02239829,0.18318264,0.124306455,0.104994915,0.14824684,0.13680196
-0.14481905,0.016210571,0.13691412,0.13228473,-0.1808073,0.15895407,-0.0021323378,0.0750975,0.12323947,0.020556182
-0.09457204,-0.12058182,0.15200111,0.051855538,-0.022793148,0.18610337,0.10977564,0.10422074,0.15013394,0.12751606
-0.1315143,-0.014968212,0.14816654,0.12734398,-0.15667912,0.14427932,-0.001294219,0.09338955,0.13076492,0.030375162
-0.06406416,-0.1492092,0.1266675,0.015498007,0.02536739,0.17218323,0.14140436,0.09709691,0.13374832,0.13537735
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.08225774,-0.14011495,0.14747857,0.03028348,0.0050161015,0.18313031,0.118099466,0.10105116,0.15190136,0.13500008
-0.04765163,-0.16211008,0.14137544,0.016560476,0.017626453,0.1809304,0.1320124,0.09748374,0.13330719,0.15455286
-0.11496144,-0.01643244,0.15229967,0.12262371,-0.15891759,0.14764002,0.007142752,0.092841245,0.12682287,0.043585192
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.1397547,0.013529328,0.14251737,0.1274361,-0.17064229,0.1527695,-0.011472957,0.10627314,0.13918172,0.028034197
-0.073070884,-0.14075147,0.14558236,0.028058907,0.009781056,0.18533778,0.11919796,0.10266588,0.15055767,0.13303646
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.13259539,-0.012569616,0.14729288,0.12513594,-0.16162978,0.14879508,0.011969857,0.09815796,0.13698009,0.028724322
-0.13503805,0.017987696,0.13718912,0.12882683,-0.17924523,0.1519397,-0.009401947,0.07445893,0.12369142,0.018999262
-0.07992274,-0.14563976,0.13962181,0.029895695,0.0138912955,0.18686807,0.115084544,0.10008348,0.14911865,0.13295642
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.067932345,-0.15309581,0.137636,0.025985407,0.008070857,0.1817521,0.1257116,0.103622176,0.14620212,0.13903742
-0.13561508,-0.07926225,0.17899449,0.08781873,-0.088822685,0.19566296,0.05577253,0.1030069,0.14312641,0.09177925
-0.061612107,-0.14584918,0.15971977,0.0333715,0.016635014,0.17101686,0.132661,0.10012019,0.15266342,0.12904643
-0.12746333,-0.01916299,0.13443957,0.11855193,-0.16548713,0.1660191,0.014749996,0.10173146,0.14060849,0.044402298
-0.07512369,-0.10263732,0.10801216,0.052221764,-0.03754093,0.19246802,0.09450158,0.11382154,0.18360268,0.100310765
-0.13853668,0.020865927,0.14153108,0.13094357,-0.1776857,0.14978968,-0.008967442,0.09242771,0.13028015,0.031328112
-0.13639072,-0.0115407705,0.14593276,0.12314468,-0.14668712,0.16617654,0.007311719,0.098787725,0.14239869,0.03557493
-0.0947211,-0.12593578,0.15124564,0.05183488,-0.03223647,0.18758433,0.09562712,0.1050704,0.15857312,0.11801687
-0.08992176,-0.07893242,0.13031155,0.050666798,-0.061370745,0.1951367,0.08490154,0.1338435,0.1960563,0.09866755
-0.08734035,-0.11652452,0.16667178,0.07578281,-0.061639678,0.17134584,0.082599185,0.103579216,0.14941137,0.10531187
-0.061612107,-0.14584918,0.15971977,0.0333715,0.016635014,0.17101686,0.132661,0.10012019,0.15266342,0.12904643
-0.09087766,-0.072456375,0.18123941,0.09275607,-0.089662455,0.17563842,0.069401294,0.11174786,0.15547593,0.07600209
-0.12702373,-0.026447818,0.14452744,0.11959642,-0.16754252,0.15471812,0.020031692,0.10388868,0.1408505,0.042578626
-0.063294396,-0.14164886,0.149371,0.033455096,0.0005559483,0.1944615,0.11049564,0.113799654,0.15231803,0.13213372
-0.07315016,-0.14612542,0.1460176,0.021737842,0.018255908,0.18216108,0.118395574,0.102662794,0.15034363,0.13324483
-0.0749669,-0.14319998,0.1350308,0.023098812,0.009783769,0.18776648,0.13083078,0.09924449,0.14790598,0.14731354
-0.095424555,-0.11489389,0.14721467,0.051325563,-0.030474313,0.1812673,0.1063456,0.107990324,0.16022208,0.10703894
-0.13963085,-0.008648999,0.15041019,0.12935212,-0.15046066,0.16713963,-0.004944195,0.09040907,0.13536987,0.024769666
-0.0601364,-0.14546275,0.14569283,0.021103673,0.00979932,0.2021653,0.11425741,0.10283804,0.15160291,0.139129
-0.04960321,-0.15952654,0.13676572,0.009889902,0.05853136,0.1751839,0.12823491,0.102531254,0.15085085,0.14469674
-0.124353,-0.028113324,0.15863185,0.11761109,-0.14059262,0.17466417,0.01762908,0.089130044,0.13716133,0.05324637
-0.12123156,-0.024785833,0.13904136,0.088739686,-0.15601365,0.1569517,0.02901707,0.10389987,0.14710087,0.061609123
-0.07731096,-0.13151154,0.14893815,0.034706797,-0.009436632,0.1843957,0.122724794,0.10220643,0.1477165,0.13399032
-0.12631784,-0.092841834,0.17330194,0.07841929,-0.0716884,0.19675758,0.06841968,0.10291251,0.14448766,0.10270784
-0.14505963,-0.0065458426,0.15285543,0.11155934,-0.1558017,0.17031595,-0.0006316445,0.102675565,0.1451149,0.04338135
-0.13380407,-0.0032700226,0.16914485,0.12613462,-0.15753226,0.1550704,0.0009964833,0.10787716,0.14096016,0.026187256
-0.111038566,-0.068826914,0.1657831,0.097310886,-0.09438176,0.17972891,0.058100708,0.121033035,0.14006697,0.07800562
-0.07342426,-0.15070178,0.120173894,0.036230724,0.005644872,0.17513697,0.12334015,0.117226794,0.15683132,0.12631352
-0.1452853,-0.043894436,0.1667311,0.11213,-0.13849713,0.17651817,0.039638087,0.11073921,0.1522792,0.062092908
-0.11567909,-0.029183062,0.13223107,0.12665081,-0.15086834,0.17895831,0.028437503,0.09816463,0.14268376,0.06296826
-0.070301004,-0.15742287,0.14750573,0.021502933,0.027334785,0.18594092,0.121147595,0.104748465,0.14289156,0.1347503
-0.08476809,-0.1373155,0.14656915,0.038497224,-0.0024350106,0.18178192,0.121436656,0.10272891,0.14782088,0.1292223
-0.13284864,0.009849276,0.12574537,0.12430908,-0.18323381,0.14902236,0.003062303,0.09834723,0.13259351,0.022306917
-0.06869006,-0.13550507,0.14719063,0.02288402,0.030358847,0.17538133,0.120339066,0.100780666,0.15506132,0.1284325
-0.12927453,-0.008008497,0.16158816,0.12881926,-0.16654302,0.1305242,-0.008410462,0.08742079,0.14039281,0.006790065
-0.13261881,-0.076908655,0.18014352,0.08590381,-0.090639524,0.19662094,0.05290828,0.104832985,0.14862879,0.08986471
-0.12823017,0.006117995,0.14967173,0.12333358,-0.16069399,0.15810965,0.00040802165,0.104901366,0.13987125,0.029785868
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.12637384,-0.014455329,0.15823884,0.12186464,-0.1697351,0.15982948,0.002635282,0.093970455,0.14430124,0.044107273
-0.0800287,-0.13903676,0.14951175,0.03725793,-0.0069111376,0.18803068,0.10710332,0.10341106,0.15666273,0.12678583
-0.07762665,-0.14630392,0.14577077,0.031059647,-0.0043578283,0.18538018,0.11895245,0.10075746,0.15045539,0.13481264
-0.04005752,-0.15936384,0.1366599,0.009024193,0.029339632,0.19283941,0.1315055,0.100183934,0.14683883,0.14054646
-0.102307096,-0.08583237,0.16748545,0.073699735,-0.07234621,0.18519504,0.09258934,0.13330492,0.16515568,0.103895195
-0.0648138,-0.14889614,0.1573388,0.027803404,0.0070185936,0.1734615,0.1234907,0.09514937,0.15159151,0.14026685
-0.08440953,-0.14138079,0.14744382,0.028158603,0.006335056,0.18391788,0.11509775,0.10237037,0.15238258,0.12873043
-0.06973778,-0.14559294,0.13775274,0.032478966,0.020155255,0.18427783,0.12351622,0.097386345,0.14413981,0.13560756
-0.06861677,-0.13855186,0.15525115,0.025075682,0.008126642,0.18715127,0.110649586,0.10390733,0.16127148,0.13753313
-0.10560463,-0.02625628,0.1646907,0.11056703,-0.13391438,0.16490905,0.022014562,0.11102291,0.14337198,0.0426936
-0.08015202,-0.14055888,0.16077802,0.03724537,0.0070444015,0.1847266,0.10976224,0.095078394,0.15341148,0.1256998
-0.12898834,-0.022158988,0.14491221,0.117716745,-0.17032994,0.16551702,0.012963612,0.098276086,0.13688795,0.05814814
-0.0837805,-0.13312286,0.16691615,0.05126721,-0.024355622,0.1821963,0.12648414,0.109334305,0.14402945,0.1312576
-0.08244437,-0.13930815,0.1474014,0.045750726,0.002347107,0.18247333,0.114767395,0.11438178,0.1433586,0.1255653
-0.088199474,-0.113539636,0.14850429,0.0492799,-0.037476506,0.18470459,0.087132655,0.091497004,0.17927675,0.12278172
-0.13290441,0.010837885,0.14780158,0.13138421,-0.17166762,0.14801016,-0.008100335,0.09932239,0.13646613,0.018894352
-0.0728921,-0.15167513,0.13669011,0.031585522,0.014549171,0.17666732,0.126224,0.09834701,0.14208011,0.13565816
-0.06996676,-0.14772093,0.14638734,0.029860398,0.0132607855,0.1794071,0.122301854,0.099301405,0.14235616,0.13623579
-0.06948996,-0.14270526,0.1503063,0.030761644,0.011394132,0.18148655,0.12554182,0.09193653,0.15293686,0.12663484
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.05421734,-0.16109908,0.13435489,0.023430277,0.041433375,0.18360291,0.12856755,0.100603946,0.13433155,0.13749926
-0.07819083,-0.1405714,0.1503536,0.04688823,-0.020821111,0.19027281,0.11337054,0.094054125,0.14692917,0.13483913
-0.08785741,-0.13125119,0.1462303,0.039817438,-0.019627903,0.18794464,0.10529656,0.100272216,0.15104225,0.12702096
-0.07713282,-0.12503007,0.14846282,0.03717671,-0.00035513224,0.18390459,0.11861995,0.10377493,0.14506313,0.13387106
-0.1211542,-0.046474762,0.12964058,0.1073404,-0.12189939,0.1768735,0.08178349,0.10201647,0.14976141,0.06061235
-0.09611214,-0.116885245,0.16676597,0.052387863,-0.021542842,0.18995363,0.105706714,0.105753675,0.14488772,0.1197104
-0.07892803,-0.15535732,0.12603137,0.040533558,0.002396858,0.17348094,0.123007946,0.11206138,0.1428262,0.12223815
-0.068597384,-0.1581798,0.13958406,0.029581718,0.004306327,0.18466668,0.11680428,0.10297554,0.15406594,0.1320528
-0.12528563,-0.007664507,0.1704963,0.12294683,-0.14236158,0.15673487,0.017382283,0.112388894,0.14776216,0.032738067
-0.13698083,-0.0061044986,0.1441809,0.11507923,-0.15657689,0.16824736,0.016955411,0.092509225,0.14194688,0.055602178
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.1286858,-0.021499755,0.15272412,0.11495875,-0.18172534,0.170577,0.02939138,0.091333725,0.13721222,0.037100177
-0.11555415,-0.011665086,0.15487961,0.11483056,-0.150699,0.165305,0.015690824,0.114339344,0.14669779,0.04248017
-0.06136837,-0.14744805,0.14812165,0.022987159,0.019358039,0.18632142,0.120642595,0.102968685,0.14446329,0.13670033
-0.1262935,-0.0172909,0.15965036,0.12176895,-0.1674612,0.16159971,0.005465483,0.09606299,0.14487462,0.04725159
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.14742908,0.013455876,0.14716783,0.12876387,-0.1626055,0.15670756,-0.0037209205,0.08409728,0.12954569,0.03519958
-0.13975647,0.01864894,0.12694986,0.12803848,-0.18471164,0.13857587,0.0009487295,0.08374759,0.13907093,0.025707725
-0.06945363,-0.1525365,0.14856537,0.028280426,0.021213744,0.18560527,0.11798488,0.09887523,0.14431415,0.13312973
